id,split_audio_path,no_point_text,SentenceId,ParagraphId
f8e658e558ec4b0291bdc244df7c3dbc_1756368669061500000_8,/mnt/workspace/hyq/code/come_in/asr/data/split_lingyin_audio/f8e658e558ec4b0291bdc244df7c3dbc_1756368669061500000_8.wav,包括我们在核心的一个员工激励上，是否有新的一些策略或者这个政策，谢谢。,8,1756368669061500000
f8e658e558ec4b0291bdc244df7c3dbc_1756368948621500000_9,/mnt/workspace/hyq/code/come_in/asr/data/split_lingyin_audio/f8e658e558ec4b0291bdc244df7c3dbc_1756368948621500000_9.wav,好的，明白，谢谢曾总，非常清楚。,9,1756368948621500000
f8e658e558ec4b0291bdc244df7c3dbc_1756368948621500000_10,/mnt/workspace/hyq/code/come_in/asr/data/split_lingyin_audio/f8e658e558ec4b0291bdc244df7c3dbc_1756368948621500000_10.wav,然后第二个问题想请教一下拉美那边市场的一个开拓情况，包括像KA渠道的一个拓展，包括新机的一个情况，以及销售团队的一个配置情况，这块能不能做一些分享，谢谢。,10,1756368948621500000
f8e658e558ec4b0291bdc244df7c3dbc_1756369139161500000_11,/mnt/workspace/hyq/code/come_in/asr/data/split_lingyin_audio/f8e658e558ec4b0291bdc244df7c3dbc_1756369139161500000_11.wav,好，谢谢孙总，非常清楚我这边没有别的问题，也祝公司发展越来越好，谢谢。,11,1756369139161500000
bf9cb711fdfb4c649afb972c2bc46336_1756368667060500000_1,/mnt/workspace/hyq/code/come_in/asr/data/split_lingyin_audio/bf9cb711fdfb4c649afb972c2bc46336_1756368667060500000_1.wav,管理层好，大家好，我是生物电子分析师杨海燕，然后感谢接受我的提问。,1,1756368667060500000
bf9cb711fdfb4c649afb972c2bc46336_1756368667060500000_2,/mnt/workspace/hyq/code/come_in/asr/data/split_lingyin_audio/bf9cb711fdfb4c649afb972c2bc46336_1756368667060500000_2.wav,我们也看到这个高端的产品发布也比较多。,2,1756368667060500000
bf9cb711fdfb4c649afb972c2bc46336_1756368667060500000_3,/mnt/workspace/hyq/code/come_in/asr/data/split_lingyin_audio/bf9cb711fdfb4c649afb972c2bc46336_1756368667060500000_3.wav,我想请教一下，我们以上半年维度的话，咱们这个像折叠屏，还有就是去年底这几年比较受欢迎的像这个游戏机，大概的一个出货量和这个占比，想看是否有统计数字可以分享一下，谢谢。,3,1756368667060500000
bf9cb711fdfb4c649afb972c2bc46336_1756368779480500000_4,/mnt/workspace/hyq/code/come_in/asr/data/split_lingyin_audio/bf9cb711fdfb4c649afb972c2bc46336_1756368779480500000_4.wav,好的，谢谢曾总。,4,1756368779480500000
bf9cb711fdfb4c649afb972c2bc46336_1756368779480500000_5,/mnt/workspace/hyq/code/come_in/asr/data/split_lingyin_audio/bf9cb711fdfb4c649afb972c2bc46336_1756368779480500000_5.wav,我们看就是说从二季度的时候，DDR4这个存储作为我们比较重要的一个手机的元器件，这个价格上涨也比较多。,5,1756368779480500000
bf9cb711fdfb4c649afb972c2bc46336_1756368779480500000_6,/mnt/workspace/hyq/code/come_in/asr/data/split_lingyin_audio/bf9cb711fdfb4c649afb972c2bc46336_1756368779480500000_6.wav,但是我看到我们二季度其实毛利还是比较稳定的那也想看一下说我们叠加四个这样的一个存储类型，占我们成本的一个占比，然后以及怎么去展望后面价格上涨的一个影响。,6,1756368779480500000
bf9cb711fdfb4c649afb972c2bc46336_1756368918020500000_7,/mnt/workspace/hyq/code/come_in/asr/data/split_lingyin_audio/bf9cb711fdfb4c649afb972c2bc46336_1756368918020500000_7.wav,明白，好的，其实历史上这个成本上涨，产业都比较好的处理了。,7,1756368918020500000
bf9cb711fdfb4c649afb972c2bc46336_1756368918020500000_8,/mnt/workspace/hyq/code/come_in/asr/data/split_lingyin_audio/bf9cb711fdfb4c649afb972c2bc46336_1756368918020500000_8.wav,对所以谢谢陈总的回答我就这两个问题把时间交还给主持人。,8,1756368918020500000
72e032209dce44a8a4197d3594db7358_1756368669150500000_1,/mnt/workspace/hyq/code/come_in/asr/data/split_lingyin_audio/72e032209dce44a8a4197d3594db7358_1756368669150500000_1.wav,传音的各位领导下午好，我是中金公司的文韩静。,1,1756368669150500000
72e032209dce44a8a4197d3594db7358_1756368669150500000_2,/mnt/workspace/hyq/code/come_in/asr/data/split_lingyin_audio/72e032209dce44a8a4197d3594db7358_1756368669150500000_2.wav,我这边有两个可能非手机的小问题请教一下。,2,1756368669150500000
72e032209dce44a8a4197d3594db7358_1756368669150500000_3,/mnt/workspace/hyq/code/come_in/asr/data/split_lingyin_audio/72e032209dce44a8a4197d3594db7358_1756368669150500000_3.wav,因为前面的这个提问人已经把手机业务问的也非常清楚了。,3,1756368669150500000
72e032209dce44a8a4197d3594db7358_1756368669150500000_4,/mnt/workspace/hyq/code/come_in/asr/data/split_lingyin_audio/72e032209dce44a8a4197d3594db7358_1756368669150500000_4.wav,我想我想首先先请教一下我们上半年这个货品类的业务。,4,1756368669150500000
72e032209dce44a8a4197d3594db7358_1756368669150500000_5,/mnt/workspace/hyq/code/come_in/asr/data/split_lingyin_audio/72e032209dce44a8a4197d3594db7358_1756368669150500000_5.wav,因为刚才曾总也介绍到，上半年货品类的增速是非常好的，超过了40%。,5,1756368669150500000
72e032209dce44a8a4197d3594db7358_1756368669150500000_6,/mnt/workspace/hyq/code/come_in/asr/data/split_lingyin_audio/72e032209dce44a8a4197d3594db7358_1756368669150500000_6.wav,所以想请孙总能不能进一步分享一下，我们扩品类上半年的具体的几块产品的情况，以及说我们之前也去聊到过货品类后续的这种渠道和产品还会持续去扩张。,6,1756368669150500000
72e032209dce44a8a4197d3594db7358_1756368669150500000_7,/mnt/workspace/hyq/code/come_in/asr/data/split_lingyin_audio/72e032209dce44a8a4197d3594db7358_1756368669150500000_7.wav,所以从这个节点上来看的话，不知道后续我们对扩品类的渠道以及说产品持续拓展的思路有什么样的一个变化，谢谢。,7,1756368669150500000
72e032209dce44a8a4197d3594db7358_1756368819170500000_8,/mnt/workspace/hyq/code/come_in/asr/data/split_lingyin_audio/72e032209dce44a8a4197d3594db7358_1756368819170500000_8.wav,好的，谢谢郑总。,8,1756368819170500000
72e032209dce44a8a4197d3594db7358_1756368819170500000_9,/mnt/workspace/hyq/code/come_in/asr/data/split_lingyin_audio/72e032209dce44a8a4197d3594db7358_1756368819170500000_9.wav,非常清楚我这边第二个问题想请教一下，就是关于我们移动互联方面。,9,1756368819170500000
72e032209dce44a8a4197d3594db7358_1756368819170500000_10,/mnt/workspace/hyq/code/come_in/asr/data/split_lingyin_audio/72e032209dce44a8a4197d3594db7358_1756368819170500000_10.wav,因为之前也去这几年一直看到了我们这个独立OS，很多的这个APP其实做的都还是非常不错的那不知道能不能分享一下，目前我们这个独立APP目前整体的一个大的产品的MAU的一个情况，以及说后续我们在这块，尤其是移动互联方面，结合到刚才也讲到了我们在AI的手机上的布局等等。,10,1756368819170500000
72e032209dce44a8a4197d3594db7358_1756368819170500000_11,/mnt/workspace/hyq/code/come_in/asr/data/split_lingyin_audio/72e032209dce44a8a4197d3594db7358_1756368819170500000_11.wav,再往个比较广的思路去看的话，怎么去看我们这个移动互联，包括独立APP的这种变现的节奏，谢谢。,11,1756368819170500000
72e032209dce44a8a4197d3594db7358_1756368915220500000_12,/mnt/workspace/hyq/code/come_in/asr/data/split_lingyin_audio/72e032209dce44a8a4197d3594db7358_1756368915220500000_12.wav,就是后续就后续咱们在移动互联这块儿的一个变现的想法，就是我们长期来讲跟我们硬件的一个结合。,12,1756368915220500000
72e032209dce44a8a4197d3594db7358_1756369036740500000_13,/mnt/workspace/hyq/code/come_in/asr/data/split_lingyin_audio/72e032209dce44a8a4197d3594db7358_1756369036740500000_13.wav,好的，谢谢曾总。,13,1756369036740500000
72e032209dce44a8a4197d3594db7358_1756369036740500000_14,/mnt/workspace/hyq/code/come_in/asr/data/split_lingyin_audio/72e032209dce44a8a4197d3594db7358_1756369036740500000_14.wav,我们也期待公司后续在手机之外的业务上有一个持续的开拓的空间，我没有其他问题了，谢谢。,14,1756369036740500000
0d0c1fbe183b445f8987acae2f19ada1_1756368665913500000_1,/mnt/workspace/hyq/code/come_in/asr/data/split_lingyin_audio/0d0c1fbe183b445f8987acae2f19ada1_1756368665913500000_1.wav,明白，感谢宋总，感谢轩姐的解答。,1,1756368665913500000
0d0c1fbe183b445f8987acae2f19ada1_1756368665913500000_2,/mnt/workspace/hyq/code/come_in/asr/data/split_lingyin_audio/0d0c1fbe183b445f8987acae2f19ada1_1756368665913500000_2.wav,我们也期待能看到更多的常用四点推荐AI在新兴市场的同学，谢领导，我这边没有其他问题了，因为。,2,1756368665913500000
008a8360c11747ea8b83a2eb44b26fae_1756368661376500000_1,/mnt/workspace/hyq/code/come_in/asr/data/split_lingyin_audio/008a8360c11747ea8b83a2eb44b26fae_1756368661376500000_1.wav,好好，谢谢郑总。,1,1756368661376500000
008a8360c11747ea8b83a2eb44b26fae_1756368661376500000_2,/mnt/workspace/hyq/code/come_in/asr/data/split_lingyin_audio/008a8360c11747ea8b83a2eb44b26fae_1756368661376500000_2.wav,你说谁？,2,1756368661376500000
c532fa1f784841db932f10ec25a2878d_1756368666118500000_1,/mnt/workspace/hyq/code/come_in/asr/data/split_lingyin_audio/c532fa1f784841db932f10ec25a2878d_1756368666118500000_1.wav,明白，谢谢周总。,1,1756368666118500000
c532fa1f784841db932f10ec25a2878d_1756368666118500000_2,/mnt/workspace/hyq/code/come_in/asr/data/split_lingyin_audio/c532fa1f784841db932f10ec25a2878d_1756368666118500000_2.wav,我这边第二个问题就是我们今年其实在AI手机或者说用AI的方式来做手机这块，看到了一些比较明显的变化。,2,1756368666118500000
c532fa1f784841db932f10ec25a2878d_1756368666118500000_3,/mnt/workspace/hyq/code/come_in/asr/data/split_lingyin_audio/c532fa1f784841db932f10ec25a2878d_1756368666118500000_3.wav,特别是对于在拍照，或者说在其他的一些体验上，整体做AI的体验，或者说这个思路变得更加清晰了。,3,1756368666118500000
c532fa1f784841db932f10ec25a2878d_1756368666118500000_4,/mnt/workspace/hyq/code/come_in/asr/data/split_lingyin_audio/c532fa1f784841db932f10ec25a2878d_1756368666118500000_4.wav,我们比较典型的M40也是引起了比较好的想法。,4,1756368666118500000
c532fa1f784841db932f10ec25a2878d_1756368666118500000_5,/mnt/workspace/hyq/code/come_in/asr/data/split_lingyin_audio/c532fa1f784841db932f10ec25a2878d_1756368666118500000_5.wav,这个我想问一下，就是否这一点是不是就体现了我们自己一直在讲的，比如说这个AI在第三世界国家的一个AI平权的问题。,5,1756368666118500000
c532fa1f784841db932f10ec25a2878d_1756368666118500000_6,/mnt/workspace/hyq/code/come_in/asr/data/split_lingyin_audio/c532fa1f784841db932f10ec25a2878d_1756368666118500000_6.wav,那么基于当前这样一个趋势，我们该如何理解未来手机行业一个竞争要素的变化？,6,1756368666118500000
2a2fbb539e1941e5bf5ed8148f84e771_1756368666759500000_1,/mnt/workspace/hyq/code/come_in/asr/data/split_lingyin_audio/2a2fbb539e1941e5bf5ed8148f84e771_1756368666759500000_1.wav,明白，那我就问一下您刚才也讲到就是说我们在这个新市场，特别是东南亚地区的印尼、菲律宾这些地区的市占率其实都已经到了一个非常高的水平。,1,1756368666759500000
2a2fbb539e1941e5bf5ed8148f84e771_1756368666759500000_2,/mnt/workspace/hyq/code/come_in/asr/data/split_lingyin_audio/2a2fbb539e1941e5bf5ed8148f84e771_1756368666759500000_2.wav,那我们自己的这个产品的毛利的策略，大概的去跟着这个市占率的这个情况在走。,2,1756368666759500000
2a2fbb539e1941e5bf5ed8148f84e771_1756368666759500000_3,/mnt/workspace/hyq/code/come_in/asr/data/split_lingyin_audio/2a2fbb539e1941e5bf5ed8148f84e771_1756368666759500000_3.wav,我想问一下，就是我们自己在这些新的地区，特别是东南亚这块，能不能可以理解成进入到了一个收获期？,3,1756368666759500000
2a2fbb539e1941e5bf5ed8148f84e771_1756368666759500000_4,/mnt/workspace/hyq/code/come_in/asr/data/split_lingyin_audio/2a2fbb539e1941e5bf5ed8148f84e771_1756368666759500000_4.wav,是不是可以理解成不同地区的毛利率，现在相比较之前是会有一些结构性的变化。,4,1756368666759500000
2a2fbb539e1941e5bf5ed8148f84e771_1756368666759500000_5,/mnt/workspace/hyq/code/come_in/asr/data/split_lingyin_audio/2a2fbb539e1941e5bf5ed8148f84e771_1756368666759500000_5.wav,This about. ,5,1756368666759500000
7eb3643917c441b3b3e88e4f85ae294b_1756368662942500000_1,/mnt/workspace/hyq/code/come_in/asr/data/split_lingyin_audio/7eb3643917c441b3b3e88e4f85ae294b_1756368662942500000_1.wav,权威的各位领导，大家下午好，我是华阳电子王硕。,1,1756368662942500000
7eb3643917c441b3b3e88e4f85ae294b_1756368662942500000_2,/mnt/workspace/hyq/code/come_in/asr/data/split_lingyin_audio/7eb3643917c441b3b3e88e4f85ae294b_1756368662942500000_2.wav,不好意思，刚才设备有点问题，我这边主要是两个问题想跟各位领导请教。,2,1756368662942500000
7eb3643917c441b3b3e88e4f85ae294b_1756368662942500000_3,/mnt/workspace/hyq/code/come_in/asr/data/split_lingyin_audio/7eb3643917c441b3b3e88e4f85ae294b_1756368662942500000_3.wav,首先是关于这个出货量结构，刚才曾总也简单介绍了我们三个地区的一个占比情况。,3,1756368662942500000
7eb3643917c441b3b3e88e4f85ae294b_1756368662942500000_4,/mnt/workspace/hyq/code/come_in/asr/data/split_lingyin_audio/7eb3643917c441b3b3e88e4f85ae294b_1756368662942500000_4.wav,那么能不能再请您简单介绍一下我们三个品牌的一个结构或者说拆分，以及我们现在整个数据结构，它后面的一个占比趋势的变化的一个趋势性的一个问题。,4,1756368662942500000
7eb3643917c441b3b3e88e4f85ae294b_1756368662942500000_5,/mnt/workspace/hyq/code/come_in/asr/data/split_lingyin_audio/7eb3643917c441b3b3e88e4f85ae294b_1756368662942500000_5.wav,对，这是第一个问题。,5,1756368662942500000
7eb3643917c441b3b3e88e4f85ae294b_1756368689552500000_6,/mnt/workspace/hyq/code/come_in/asr/data/split_lingyin_audio/7eb3643917c441b3b3e88e4f85ae294b_1756368689552500000_6.wav,我认为他们。,6,1756368689552500000
a65b1afc8144485485aa0f461d63fb60_1756368670817500000_1,/mnt/workspace/hyq/code/come_in/asr/data/split_lingyin_audio/a65b1afc8144485485aa0f461d63fb60_1756368670817500000_1.wav,A. ,1,1756368670817500000
a65b1afc8144485485aa0f461d63fb60_1756368670817500000_2,/mnt/workspace/hyq/code/come_in/asr/data/split_lingyin_audio/a65b1afc8144485485aa0f461d63fb60_1756368670817500000_2.wav,传音的各位领导下午好，我是国海电子的李小康，我这边也是收集了几个和市场上投资者比较关心的问题想请教一下。,2,1756368670817500000
a65b1afc8144485485aa0f461d63fb60_1756368670817500000_3,/mnt/workspace/hyq/code/come_in/asr/data/split_lingyin_audio/a65b1afc8144485485aa0f461d63fb60_1756368670817500000_3.wav,第一个问题就是其实我们看到今年的5到6月份，我们这个船在很多国家还是推出了很多新品的。,3,1756368670817500000
a65b1afc8144485485aa0f461d63fb60_1756368670817500000_4,/mnt/workspace/hyq/code/come_in/asr/data/split_lingyin_audio/a65b1afc8144485485aa0f461d63fb60_1756368670817500000_4.wav,像这个发布的节奏和往年是略有点差异的。,4,1756368670817500000
a65b1afc8144485485aa0f461d63fb60_1756368670817500000_5,/mnt/workspace/hyq/code/come_in/asr/data/split_lingyin_audio/a65b1afc8144485485aa0f461d63fb60_1756368670817500000_5.wav,而且也看到一些数据的话，能看到今年的这个5 6月份的新机的销量还是比较亮眼的。,5,1756368670817500000
a65b1afc8144485485aa0f461d63fb60_1756368670817500000_6,/mnt/workspace/hyq/code/come_in/asr/data/split_lingyin_audio/a65b1afc8144485485aa0f461d63fb60_1756368670817500000_6.wav,我想麻烦各位管理层能不能帮忙介绍一下，本次新基我们这个具体优势在哪里？,6,1756368670817500000
a65b1afc8144485485aa0f461d63fb60_1756368670817500000_7,/mnt/workspace/hyq/code/come_in/asr/data/split_lingyin_audio/a65b1afc8144485485aa0f461d63fb60_1756368670817500000_7.wav,这是第一个问题，谢谢。,7,1756368670817500000
a65b1afc8144485485aa0f461d63fb60_1756368840637500000_8,/mnt/workspace/hyq/code/come_in/asr/data/split_lingyin_audio/a65b1afc8144485485aa0f461d63fb60_1756368840637500000_8.wav,好的，非常清楚。,8,1756368840637500000
a65b1afc8144485485aa0f461d63fb60_1756368840637500000_9,/mnt/workspace/hyq/code/come_in/asr/data/split_lingyin_audio/a65b1afc8144485485aa0f461d63fb60_1756368840637500000_9.wav,我刚刚郑总正好也提到了，就是我们在东南亚这块其实做了很多适配。,9,1756368840637500000
